Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1004.504	-1237.687	233.1831	1.046856	1.165041
6	-1010.572	-1243.278	232.706	1.017656	1.566102
12	-1008.468	-1241.373	232.9044	1.091857	1.358821
18	-1003.601	-1236.489	232.8877	1.079663	1.381598
24	-1009.976	-1242.512	232.5359	0.9733797	1.720259
30	-1012.507	-1244.926	232.4191	0.7651591	1.943869
36	-1016.093	-1247.442	231.3489	0.6030908	2.729801
42	-1018.854	-1250.794	231.9404	0.6372622	2.339855
48	-1007.175	-1238.734	231.5597	0.7087779	2.534414
54	-1010.607	-1243.501	232.8942	0.782576	1.60037
60	-1015.415	-1247.976	232.5615	0.6961514	1.894254
66	-1021.977	-1254.289	232.3115	0.9847123	1.867959
72	-1006.317	-1239.129	232.8124	1.16539	1.373435
78	-1017.589	-1250.105	232.5159	0.9322325	1.763155
84	-1007.986	-1241.022	233.0358	0.9889954	1.336124
90	-1010.285	-1243.306	233.0211	1.073211	1.279917
96	-1009.278	-1241.744	232.4653	1.11503	1.669839
102	-1013.15	-1245.447	232.2966	1.196744	1.731487
108	-1014.388	-1247.297	232.9092	1.352264	1.137252
114	-1008.489	-1241.601	233.1121	1.397203	0.8916528
120	-1005.715	-1238.798	233.0827	1.415245	0.9044578
126	-1012.325	-1245.536	233.2115	1.257653	0.9360553
132	-1004.776	-1237.726	232.9505	1.593157	0.8514123
138	-1002.084	-1235.105	233.0206	1.45425	0.9299229
144	-1006.871	-1240.001	233.1295	1.15419	1.117277
150	-1003.793	-1237.006	233.213	1.174326	1.019847
156	-1007.505	-1239.923	232.4187	1.14457	1.682047
162	-998.1828	-1230.743	232.5602	1.091105	1.61887
168	-1001.031	-1233.913	232.8816	1.091105	1.377402
174	-1007.922	-1240.639	232.7168	1.077704	1.513647
180	-1024.069	-1256.745	232.6756	2.00338	0.3787351
186	-1024.289	-1257.316	233.0274	1.659783	0.6254375
192	-1026.039	-1258.337	232.298	0.9111162	1.927118
198	-1021.714	-1254.517	232.8032	1.365685	1.217681
204	-1012.526	-1245.532	233.0061	1.696008	0.5816527
210	-1014.114	-1247.084	232.9706	1.696008	0.6704738
