Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1605.909	-1838.012	232.1028	1.874649	1.373655
6	-1647.262	-1879.44	232.1771	1.825523	1.353776
12	-1676.024	-1908.401	232.3767	2.27773	0.6933028
18	-1743.299	-1974.209	230.9104	1.958286	2.152675
24	-1677.937	-1909.182	231.245	1.396393	2.29923
30	-1697.697	-1929.106	231.4087	1.086081	2.39245
36	-1701.122	-1932.799	231.6775	1.488195	1.956377
42	-1698.24	-1930.499	232.2588	1.535922	1.513533
48	-1693.959	-1926.302	232.3431	1.610823	1.392109
54	-1702.918	-1933.338	230.4202	1.150961	2.960826
60	-1730.626	-1961.273	230.6473	1.412254	2.663728
66	-1766.666	-1999.304	232.6382	1.914436	0.8404198
72	-1729.293	-1961.739	232.4464	2.147139	0.787335
78	-1686.452	-1916.167	229.7153	1.860131	2.958235
84	-1546.018	-1778.235	232.2171	1.313807	1.704969
90	-1491.999	-1724.414	232.4156	1.44294	1.465506
96	-1528.381	-1759.392	231.0118	1.335799	2.484999
102	-1540.105	-1772.259	232.1547	1.505828	1.612167
108	-1592.06	-1824.153	232.0922	1.505828	1.657228
114	-1625.854	-1857.793	231.9398	2.279828	1.174107
120	-1680.477	-1912.481	232.0045	2.341435	1.059653
126	-1671.267	-1903.771	232.5036	2.027775	0.8661283
132	-1648.96	-1881.07	232.1096	2.604557	0.502263
138	-1649.781	-1882.025	232.2437	2.07064	1.089211
144	-1649.797	-1881.661	231.8633	2.07064	1.407683
150	-1622.786	-1855.196	232.4105	1.823153	1.161797
156	-1633.445	-1864.622	231.1766	1.595715	2.215169
162	-1659.832	-1891.008	231.1766	1.595715	2.215169
168	-1688.081	-1917.902	229.8205	1.481155	3.1221
174	-1687.493	-1918.955	231.4622	1.640577	1.998445
180	-1638.609	-1870.799	232.1894	2.451358	0.7167727
186	-1664.39	-1896.503	232.1127	2.518696	0.3231908
192	-1738.248	-1970.408	232.1596	2.518696	0.3777092
198	-1773.336	-2005.509	232.173	2.518696	0.401382
204	-1718.305	-1950.13	231.8257	2.43041	1.142009
210	-1696.861	-1929.084	232.2229	2.43041	0.6952442
216	-1655.187	-1887.47	232.2826	2.43041	0.5239654
222	-1612.372	-1844.731	232.3593	2.289639	0.7030387
228	-1672.312	-1904.506	232.1939	2.094756	1.112746
234	-1750.068	-1981.817	231.7484	1.963345	1.574861
240	-1726.823	-1958.982	232.1595	1.552265	1.574861
246	-1675.882	-1907.87	231.9883	2.724607	0.5251247
252	-1711.338	-1943.733	232.3944	2.30464	0.5920006
258	-1704.233	-1936.787	232.5541	2.134033	0.6229425
264	-1743.617	-1975.928	232.3109	1.902229	1.179747
270	-1754.792	-1987.575	232.7835	1.902229	0.6290396
276	-1713.405	-1946.076	232.6711	1.751539	0.984559
282	-1677.979	-1909.913	231.9344	1.354647	1.872845
288	-1698.05	-1930.337	232.2876	1.366668	1.616721
294	-1650.109	-1882.685	232.5757	1.752833	1.076065
300	-1654.266	-1886.862	232.5955	1.886274	0.9224016
306	-1599.58	-1832.261	232.6812	1.892314	0.8140092
312	-1589.832	-1821.854	232.0216	1.892314	1.423114
318	-1580.742	-1812.783	232.041	1.764127	1.505728
324	-1592.548	-1825.314	232.7657	1.764127	0.8679174
330	-1616.925	-1847.437	230.5121	0.8600512	3.080046
336	-1594.609	-1827.256	232.6469	1.479495	1.253411
342	-1604.736	-1837.423	232.6868	1.536631	1.170773
348	-1598.294	-1830.023	231.7291	1.536631	1.888738
354	-1586.765	-1813.659	226.8943	0.7459852	5.208696
360	-1612.118	-1839.901	227.7829	0.4988848	4.852511
366	-1651.255	-1881.744	230.4895	0.5296552	3.289467
372	-1661.854	-1891.849	229.9952	1.023953	3.289467
378	-1666.702	-1898.781	232.0793	1.243075	1.850093
384	-1639.066	-1870.001	230.9355	1.40174	2.491502
390	-1660.216	-1890.579	230.3624	1.036614	3.064034
396	-1629.291	-1860.537	231.2461	1.205327	2.41977
402	-1656.195	-1887.091	230.8964	2.990112	1.444135
408	-1654.391	-1886.69	232.2983	2.180421	0.9257444
414	-1610.519	-1843.233	232.7142	1.274851	1.364583
420	-1633.881	-1864.213	230.332	1.057109	3.069928
426	-1660.542	-1892.895	232.3524	1.901978	1.143535
432	-1625.775	-1858.918	233.1429	1.112508	1.142658
438	-1645.225	-1875.944	230.719	1.646154	2.473974
444	-1656.582	-1887.62	231.0372	1.785161	2.18276
450	-1646.505	-1878.574	232.0693	1.557152	1.636835
456	-1589.479	-1821.994	232.5146	2.160883	0.6522773
462	-1628.573	-1859.898	231.3256	1.87176	1.935046
468	-1636.408	-1868.644	232.236	1.198522	1.772657
474	-1668.074	-1901.001	232.9269	1.757007	0.6332636
480	-1660.827	-1893.074	232.247	1.433561	1.597612
486	-1619.646	-1852.049	232.4029	1.277699	1.597612
492	-1614.339	-1846.698	232.3592	1.820667	1.208372
498	-1674.294	-1905.188	230.8934	1.423461	2.504203
504	-1685.372	-1917.905	232.5334	1.853557	1.020205
510	-1729.437	-1961.873	232.4363	1.334406	1.531426
516	-1731.071	-1962.373	231.3019	1.54911	2.164156
522	-1765.88	-1997.406	231.5262	2.013051	1.699101
528	-1794.921	-2026.992	232.0711	2.598039	0.3646078
534	-1716.493	-1947.928	231.4352	3.113661	0.2647826
540	-1718.85	-1950.949	232.0988	2.296181	1.012226
546	-1710.365	-1942.333	231.9677	2.732048	0.4199254
552	-1677.275	-1909.256	231.9812	2.732048	0.5217684
558	-1704.086	-1936.047	231.9613	2.732048	0.4048327
564	-1734.177	-1966.526	232.349	2.339681	0.6214376
570	-1745.653	-1978.021	232.3686	2.341763	0.5451412
576	-1774.913	-2007.539	232.6264	1.946301	0.8150618
582	-1770.88	-2003.575	232.6952	1.877554	0.8150618
588	-1754.657	-1986.769	232.1116	1.467122	1.671008
594	-1767.995	-1998.773	230.7782	1.351914	2.620205
600	-1742.788	-1973.746	230.9579	1.172213	2.620205
606	-1727.776	-1960.578	232.8019	1.849685	0.6983161
612	-1638.2	-1870.174	231.974	1.633744	1.650285
618	-1705.595	-1938.302	232.7075	1.548852	1.141765
624	-1696.348	-1928.898	232.5506	2.060532	0.7625674
630	-1678.896	-1911.293	232.3975	2.060532	0.9478992
636	-1621.045	-1853.144	232.099	2.604009	0.4289461
642	-1605.421	-1836.323	230.9027	1.165518	2.658405
648	-1597.219	-1829.198	231.9788	1.59998	1.670939
654	-1618.385	-1845.854	227.4691	1.435662	4.503713
660	-1616.055	-1846.118	230.0625	0.9737221	3.279356
666	-1662.028	-1893.176	231.1475	1.125128	2.531799
672	-1631.039	-1861.806	230.7671	1.447001	2.568189
678	-1696.561	-1928.173	231.6122	1.030623	2.29837
684	-1743.622	-1975.026	231.4042	1.290631	2.265027
690	-1670.606	-1901.229	230.6235	1.347472	2.718178
696	-1632.712	-1863.48	230.7681	1.202835	2.718178
702	-1620.945	-1853.8	232.8549	1.662732	0.8821815
708	-1636.611	-1868.813	232.2022	1.662732	1.460624
714	-1681.751	-1914.5	232.7483	1.515858	1.134794
720	-1744.418	-1977.224	232.8053	1.540075	1.060158
726	-1732.225	-1964.443	232.2181	2.282683	0.9012701
732	-1705.202	-1937.868	232.6659	1.834916	0.9012701
738	-1694.245	-1926.96	232.715	1.834916	0.8437381
744	-1709.544	-1940.671	231.127	1.519665	2.295906
750	-1669.059	-1898.451	229.3922	0.8635163	3.734634
756	-1653.168	-1881.967	228.7989	0.9618716	4.018759
762	-1744.326	-1975.956	231.6299	0.9255911	2.353939
768	-1705.101	-1934.751	229.6499	1.751274	3.062701
774	-1641.916	-1874.329	232.4133	1.87467	1.113333
780	-1655.853	-1887.75	231.8974	1.508915	1.792245
786	-1723.981	-1956.598	232.6165	1.931595	0.8459614
792	-1731.822	-1964.438	232.6165	1.931595	0.8459614
798	-1715.016	-1946.432	231.4155	1.044101	2.414604
804	-1701.653	-1933.567	231.9136	1.229269	1.971631
810	-1663.248	-1891.999	228.751	0.9952461	4.027064
816	-1736.835	-1965.64	228.8047	1.345734	3.795306
822	-1760.652	-1990.251	229.5992	0.9332073	3.574367
828	-1789.181	-2019.256	230.0753	1.671008	2.855051
834	-1743.423	-1975.368	231.9446	1.819516	1.536302
840	-1832.169	-2064.574	232.4049	2.142294	0.8470574
846	-1874.445	-2106.702	232.2573	2.012234	1.130046
852	-1815.201	-2047.319	232.1182	1.155922	1.883011
858	-1742.176	-1971.412	229.2365	1.678122	3.350956
864	-1675.055	-1907.593	232.5382	1.74581	1.116958
870	-1798.638	-2030.841	232.2038	1.590862	1.513584
876	-1776.334	-2008.772	232.4377	1.942379	1.026876
882	-1825.817	-2057.504	231.6871	1.739872	1.777861
888	-1810.868	-2043.455	232.5869	1.955298	0.8531357
894	-1772.399	-2005.087	232.6884	1.771562	0.9458005
900	-1729.215	-1962.009	232.7946	1.90544	0.5888082
906	-1668.78	-1901.112	232.3324	2.373451	0.5672739
912	-1751.719	-1982.3	230.5817	1.29913	2.773286
918	-1786.394	-2016.995	230.6013	1.234146	2.800887
924	-1763.316	-1993.792	230.4764	1.066532	2.97781
930	-1736.471	-1968.99	232.5185	1.517942	1.326843
936	-1742.686	-1974.297	231.6112	1.569456	1.946319
942	-1739.02	-1971.022	232.0018	1.178848	1.946319
948	-1653.482	-1885.878	232.3954	1.219133	1.645375
954	-1697.681	-1930.417	232.7362	1.898554	0.7266364
960	-1742.026	-1974.809	232.7832	1.807372	0.7913476
966	-1716.494	-1949.153	232.6586	1.807372	0.9394188
972	-1750.514	-1983.094	232.5802	1.807372	1.019564
978	-1751.08	-1980.334	229.2539	1.017523	3.725534
984	-1676.707	-1907.452	230.7449	1.299161	2.673291
990	-1688.443	-1920.828	232.3851	2.207184	0.7890132
996	-1732.062	-1964.766	232.703	1.872001	0.8120234
